Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub Category,Name ,Sales,Quantity,Discount,Profit,
03/03/2015,03/08/2015,Standard Class,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,Office Supplies,Labels,Avery 495,15.12,3,0.2,4.914,
05/30/2017,06/04/2017,Standard Class,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,Office Supplies,Art,Newell 333,5.56,2,0.0,1.4456,
08/16/2018,08/16/2018,Same Day,Sarah Jordon,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Binders,Recycled Easel Ring Binders,13.428,3,0.7,-11.19,
05/04/2015,05/05/2015,First Class,Nat Carroll,Consumer,United States,Houston,Texas,Central,Office Supplies,Fasteners,OIC Thumb-Tacks,5.472,6,0.2,1.8468,
11/10/2018,11/17/2018,Standard Class,Michael Chen,Consumer,United States,Pasco,Washington,West,Office Supplies,Binders,GBC VeloBinder Manual Binding System,28.792,1,0.2,10.0772,
12/11/2018,12/17/2018,Standard Class,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584,1,0.2,1.3584,
10/09/2017,10/14/2017,Standard Class,Maria Zettner,Home Office,United States,Phoenix,Arizona,West,Office Supplies,Art,Newell 310,1.408,1,0.2,0.1584,
11/28/2017,12/04/2017,Standard Class,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,-7.7292,
11/02/2018,11/05/2018,First Class,Greg Guthrie,Corporate,United States,Bloomington,Illinois,Central,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.336,4,0.2,5.4336,
09/13/2017,09/18/2017,Standard Class,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08,6,0.0,100.7316,
07/26/2016,07/31/2016,Standard Class,Bart Pistole,Corporate,United States,Oxnard,California,West,Office Supplies,Art,Newell 334,99.2,5,0.0,25.792,
05/19/2017,05/23/2017,Standard Class,Anna Häberlin,Corporate,United States,Los Angeles,California,West,Office Supplies,Appliances,Staple holder,87.84,8,0.0,23.7168,
01/06/2015,01/10/2015,Standard Class,Maria Etezadi,Home Office,United States,Henderson,Kentucky,South,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,5.48,2,0.0,1.4796,
12/19/2016,12/24/2016,Second Class,Peter McVee,Home Office,United States,Dover,New Hampshire,East,Office Supplies,Paper,Xerox 1903,29.9,5,0.0,14.651,
12/09/2018,12/12/2018,Second Class,John Lee,Consumer,United States,Richmond,Kentucky,South,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,
09/26/2018,09/26/2018,Same Day,Ruben Ausman,Corporate,United States,San Francisco,California,West,Office Supplies,Envelopes,Staple envelope,71.88,6,0.0,33.0648,
11/27/2018,12/02/2018,Standard Class,Justin Ritter,Corporate,United States,Columbus,Indiana,Central,Office Supplies,Paper,Xerox 1909,158.28,6,0.0,72.8088,
03/21/2015,03/25/2015,Standard Class,Kristen Hastings,Corporate,United States,Springfield,Virginia,South,Office Supplies,Art,American Pencil,9.32,4,0.0,2.7028,
05/27/2017,05/31/2017,Standard Class,Brian Stugart,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368,9,0.2,97.3026,
12/10/2017,12/16/2017,Standard Class,Chris McAfee,Consumer,United States,Watertown,New York,East,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0.0,8.7138,
11/21/2016,11/23/2016,Second Class,Eudokia Martin,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632,6,0.2,28.4928,
04/15/2015,04/15/2015,Same Day,Paul Stevenson,Home Office,United States,Los Angeles,California,West,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0.0,31.0184,
07/02/2018,07/05/2018,First Class,Adrian Hane,Home Office,United States,Houston,Texas,Central,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232,4,0.8,-8.1096,
08/26/2017,09/02/2017,Standard Class,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,Newell 335,8.64,3,0.0,2.5056,
01/06/2016,01/12/2016,Standard Class,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5,0.2,9.25,
09/25/2017,09/29/2017,Standard Class,Tony Sayre,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884,
05/30/2015,06/06/2015,Standard Class,James Galang,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368,4,0.2,26.388,
08/12/2018,08/12/2018,Same Day,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9,5,0.0,59.373,
12/27/2015,12/31/2015,Standard Class,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,Office Supplies,Fasteners,Staples,7.86,3,0.0,3.6156,
05/17/2017,05/20/2017,First Class,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,1,0.8,-4.7685,
10/02/2016,10/06/2016,Standard Class,Michael Paige,Corporate,United States,Middletown,Connecticut,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9,5,0.0,13.181,
09/22/2016,09/26/2016,Standard Class,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.204,2,0.7,-2.5632,
10/21/2017,10/26/2017,Second Class,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,113.22,3,0.0,29.4372,
05/30/2015,06/01/2015,First Class,Laurel Workman,Corporate,United States,New York City,New York,East,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2,0.2,8.9544,
09/09/2018,09/15/2018,Standard Class,Damala Kotsonis,Corporate,United States,Portland,Oregon,West,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176,1,0.2,0.8382,
06/21/2018,06/25/2018,Standard Class,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,East,Office Supplies,Paper,Xerox 1908,447.84,8,0.0,219.4416,
10/15/2016,10/22/2016,Standard Class,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.96,10,0.8,-6.93,
08/17/2018,08/24/2018,Standard Class,Rick Wilson,Corporate,United States,Brentwood,California,West,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,0.2,4.872,
12/25/2018,01/01/2019,Standard Class,Guy Armstrong,Consumer,United States,Dallas,Texas,Central,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3,0.8,-5.0688,
10/05/2018,10/10/2018,Standard Class,Greg Guthrie,Corporate,United States,Chico,California,West,Office Supplies,Fasteners,Staples,14.9,5,0.0,6.854,
03/23/2016,03/30/2016,Standard Class,Bart Pistole,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0.0,16.68,
08/16/2016,08/20/2016,Standard Class,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 199,10.272,3,0.2,3.21,
10/07/2017,10/11/2017,Standard Class,Mick Crebagga,Consumer,United States,Marysville,Washington,West,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,12,0.0,0.9336,
09/11/2016,09/15/2016,Second Class,Don Miller,Corporate,United States,New York City,New York,East,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.8,1,0.0,1.576,
09/20/2016,09/22/2016,First Class,Alejandro Grove,Consumer,United States,Lawrence,Massachusetts,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6,0.0,16.956,
12/15/2017,12/17/2017,Second Class,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,Ohio,East,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,0.7,-1.476,
08/28/2016,09/04/2016,Standard Class,Cassandra Brandow,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82,9,0.0,29.1528,
11/07/2017,11/09/2017,First Class,Luke Weiss,Consumer,United States,Rochester,New York,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2,89.9548,
04/28/2018,05/02/2018,Standard Class,Jack Lebron,Consumer,United States,Wilmington,North Carolina,South,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08,3,0.2,5.265,
02/17/2018,02/19/2018,First Class,Cyra Reiten,Home Office,United States,Houston,Texas,Central,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,6,0.2,52.632,
11/24/2018,11/24/2018,Same Day,Brooke Gillingham,Corporate,United States,Garden City,Kansas,Central,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.0,7.9896,
06/20/2015,06/27/2015,Standard Class,Corey-Lock,Consumer,United States,Lawton,Oklahoma,Central,Office Supplies,Art,Nontoxic Chalk,3.52,2,0.0,1.6896,
09/22/2017,09/25/2017,First Class,Sam Zeldin,Home Office,United States,New York City,New York,East,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,6,0.0,37.2186,
09/25/2016,10/02/2016,Standard Class,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,South,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.264,2,0.7,-2.2848,
11/01/2018,11/04/2018,Second Class,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,East,Office Supplies,Paper,Xerox 1893,40.99,1,0.0,20.0851,
05/10/2016,05/10/2016,Same Day,Dennis Pardue,Home Office,United States,Aurora,Illinois,Central,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5,0.8,-191.619,
08/12/2018,08/19/2018,Standard Class,Dana Kaydos,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0.0,11.685,
02/21/2017,02/25/2017,Standard Class,Lindsay Castell,Home Office,United States,Tampa,Florida,South,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,0.7,-2.7588,
08/12/2015,08/16/2015,Standard Class,Duane Huffman,Home Office,United States,Miami,Florida,South,Office Supplies,Paper,Xerox 229,31.104,6,0.2,10.8864,
08/11/2017,08/16/2017,Standard Class,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,Central,Office Supplies,Binders,Avery Hanging File Binders,41.86,7,0.0,19.2556,
07/12/2015,07/16/2015,Standard Class,Paul Van Hugh,Home Office,United States,League City,Texas,Central,Office Supplies,Paper,Xerox 195,16.032,3,0.2,5.6112,
07/21/2018,07/24/2018,Second Class,Kelly Lampkin,Corporate,United States,Aurora,Illinois,Central,Office Supplies,Binders,Avery Poly Binder Pockets,2.864,4,0.8,-4.5824,
07/02/2017,07/08/2017,Standard Class,Katherine Hughes,Consumer,United States,Arlington,Virginia,South,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2,0.0,3.157,
09/07/2015,09/12/2015,Second Class,Lisa Ryan,Corporate,United States,Santa Clara,California,West,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,4,0.0,7.3872,
03/21/2018,03/27/2018,Standard Class,Pauline Webber,Corporate,United States,Pompano Beach,Florida,South,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,1,0.2,8.048,
05/28/2016,06/03/2016,Standard Class,Trudy Brown,Consumer,United States,Manchester,Connecticut,East,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,16.24,1,0.0,2.436,
06/30/2015,06/30/2015,Same Day,Brian DeCherney,Consumer,United States,Wilmington,North Carolina,South,Office Supplies,Paper,Xerox 1913,310.688,7,0.2,108.7408,
05/09/2018,05/11/2018,First Class,Laurel Beltran,Home Office,United States,Seattle,Washington,West,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.225,
10/02/2016,10/07/2016,Standard Class,Resi Pölking,Consumer,United States,Thornton,Colorado,West,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.944,2,0.2,0.9576,
09/20/2016,09/26/2016,Standard Class,Anne McFarland,Consumer,United States,Las Vegas,Nevada,West,Office Supplies,Binders,Wilson Jones Impact Binders,45.584,11,0.2,16.5242,
04/09/2016,04/14/2016,Standard Class,Ivan Gibson,Consumer,United States,Norwich,Connecticut,East,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14,3,0.0,144.3546,
10/27/2018,11/01/2018,Standard Class,Tamara Willingham,Home Office,United States,Mesa,Arizona,West,Office Supplies,Paper,Xerox 1882,44.784,1,0.2,16.2342,
03/27/2018,03/31/2018,Standard Class,Brendan Dodson,Home Office,United States,Fresno,California,West,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608,
03/05/2015,03/08/2015,Second Class,Aimee Bixby,Consumer,United States,Yonkers,New York,East,Office Supplies,Art,Newell 345,59.52,3,0.0,15.4752,
04/07/2017,04/11/2017,Standard Class,Sarah Foster,Consumer,United States,New York City,New York,East,Office Supplies,Art,Newell 322,3.64,2,0.0,0.9828,
03/16/2018,03/16/2018,Same Day,Susan Pistek,Consumer,United States,Columbus,Ohio,East,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,3,0.7,-3.462,
06/07/2016,06/11/2016,Standard Class,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Aluminum Screw Posts,18.312,4,0.7,-12.208,
03/27/2017,03/31/2017,Standard Class,David Smith,Corporate,United States,Columbus,Georgia,South,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,0.0,15.9446,
03/22/2016,03/22/2016,Same Day,Debra Catini,Consumer,United States,Plantation,Florida,South,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",150.408,9,0.2,-33.8418,
11/17/2017,11/18/2017,First Class,Barry Gonzalez,Consumer,United States,The Colony,Texas,Central,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,0.2,5.5216,
05/05/2015,05/07/2015,First Class,Giulietta Dortch,Corporate,United States,Arlington,Virginia,South,Office Supplies,Paper,Easy-staple paper,35.44,1,0.0,16.6568,
09/10/2017,09/14/2017,Standard Class,Bryan Davis,Consumer,United States,Edmonds,Washington,West,Office Supplies,Paper,Xerox 1945,81.98,2,0.0,40.1702,
09/07/2016,09/12/2016,Standard Class,Andy Gerbode,Corporate,United States,New York City,New York,East,Office Supplies,Storage,Mobile Personal File Cube,70.26,3,0.0,18.9702,
04/30/2015,05/02/2015,First Class,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Storage,Economy Rollaway Files,826.0,5,0.0,214.76,
09/13/2015,09/13/2015,Same Day,Resi Pölking,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 1942,48.94,1,0.0,24.47,
12/30/2017,01/02/2018,First Class,Carl Jackson,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 31,16.52,5,0.2,1.652,
06/26/2017,06/26/2017,Same Day,Adam Hart,Corporate,United States,Los Angeles,California,West,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2,0.0,11.586,
06/12/2017,06/16/2017,Second Class,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,4,0.8,-160.96,
09/04/2017,09/09/2017,Standard Class,Roy Phan,Corporate,United States,Woodbury,Minnesota,Central,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0.0,160.623,
07/22/2017,07/26/2017,Standard Class,Maureen Fritzler,Corporate,United States,Columbia,Maryland,East,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,0.0,10.5504,
11/21/2016,11/27/2016,Standard Class,Brenda Bowman,Corporate,United States,Fort Worth,Texas,Central,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.588,3,0.8,-67.617,
05/28/2018,06/02/2018,Standard Class,Candace McMahon,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Paper,Xerox 230,15.552,3,0.2,5.4432,
07/07/2017,07/13/2017,Standard Class,Max Jones,Consumer,United States,Orem,Utah,West,Office Supplies,Paper,Xerox 226,12.96,2,0.0,6.2208,
11/23/2016,11/25/2016,Second Class,Pierre Wener,Consumer,United States,Wilmington,Delaware,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,4,0.0,5.6416,
04/02/2015,04/06/2015,Second Class,Sam Craven,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1898,26.72,5,0.2,9.352,
09/24/2018,09/28/2018,Standard Class,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,South,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12.72,3,0.0,4.9608,
12/18/2018,12/23/2018,Standard Class,Beth Paige,Consumer,United States,Columbus,Ohio,East,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,5,0.2,29.692,
08/13/2017,08/19/2017,Standard Class,Carol Triggs,Consumer,United States,Irving,Texas,Central,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,1,0.8,-153.2024,
08/25/2015,08/30/2015,Standard Class,Brendan Sweed,Corporate,United States,Columbus,Ohio,East,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",20.856,8,0.7,-16.6848,
07/01/2017,07/01/2017,Same Day,Stephanie Ulpright,Home Office,United States,New York City,New York,East,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,75.06,9,0.0,33.777,
05/09/2017,05/13/2017,Standard Class,Cynthia Voltz,Corporate,United States,Austin,Texas,Central,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,4,0.8,-131.7168,
12/17/2016,12/19/2016,Second Class,Paul Gonzalez,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,5,0.0,53.261,
12/24/2018,12/28/2018,Standard Class,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,East,Office Supplies,Paper,Xerox 214,19.44,3,0.0,9.3312,
12/03/2016,12/07/2016,Standard Class,Jack Garza,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,5,0.7,-73.577,
